date,T2M,RH2M,THI
1985-04-12,-7.27,97.21,-6.935939349999996
1985-04-13,-6.05,97.09,-5.721097249999999
1985-04-14,-0.6,98.58,-0.4820689999999985
1985-04-15,0.16,98.05,0.31379650000000137
1985-04-16,-1.67,99.32,-1.6095241999999987
1985-04-17,-1.1,98.02,-0.930115999999999
1985-04-18,-4.33,98.93,-4.2191854499999994
1985-04-19,-4.32,97.94,-4.106769399999999
1985-04-20,-2.11,94.18,-1.5783139000000002
1985-04-21,-0.11,84.79,1.1121995500000004
1985-04-22,-0.87,80.94,0.7412371000000012
1985-04-23,-1.45,83.67,-0.017450749999998516
1985-04-24,-2.09,92.1,-1.3691644999999983
1985-04-25,-1.44,91.97,-0.736009899999998
1985-04-26,-1.31,82.5,0.21171250000000086
1985-04-27,0.47,77.63,2.1961810500000016
1985-04-28,0.94,75.78,2.7463276000000008
1985-04-29,2.03,75.55,3.7069032500000008
1985-04-30,3.33,69.7,5.191480500000001
1985-05-01,2.92,64.99,5.1497869000000005
1985-05-02,4.64,68.32,6.358006400000001
1985-05-03,3.08,62.61,5.428465900000001
1985-05-04,5.78,59.37,7.728614800000001
1985-05-05,7.78,56.88,9.3737152
1985-05-06,7.93,70.61,8.99200765
1985-05-07,6.49,71.77,7.733672650000001
1985-05-08,7.93,61.96,9.304575400000001
1985-05-09,2.98,68.87,4.952396800000001
1985-05-10,4.88,70.56,6.437670400000001
1985-05-11,1.37,78.35,2.933454750000001
1985-05-12,2.24,79.88,3.5966916000000015
1985-05-13,0.33,68.5,2.784952500000001
1985-05-14,2.81,65.21,5.046823050000001
1985-05-15,4.51,87.54,5.1946147
1985-05-16,3.09,75.65,4.61808425
1985-05-17,3.8,62.43,6.010994500000001
1985-05-18,6.76,76.11,7.776997300000001
1985-05-19,12.22,76.03,12.5205838
1985-05-20,6.5,80.64,7.351840000000001
1985-05-21,4.53,74.1,5.950226500000001
1985-05-22,2.91,71.2,4.745856000000001
1985-05-23,4.45,65.8,6.340405000000001
1985-05-24,4.71,59.45,6.89341475
1985-05-25,2.87,82.67,3.9785134500000003
1985-05-26,2.05,84.23,3.1298507500000006
1985-05-27,6,84.5,6.7246250000000005
1985-05-28,12.69,66.74,13.0211033
1985-05-29,13.84,67.73,13.9571401
1985-05-30,16.07,61.38,15.7365163
1985-05-31,16.54,58.87,16.0785214
1985-06-01,15.64,69.89,15.4512103
