study,replicate,model,optimizer,n,bins,bin_type,truth_mean,truth_sd,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_loglik,sym_loglik,class_conv,sym_conv,paired_conv,class_boundary_hit,sym_boundary_hit
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,50,EW,25,5.000000000000001,24.97483719619101,4.65632953329631,24.97276696288871,4.645077732019117,0.004099999999999978,0.006333333333333317,-1039.2962996020221,-1264.0315088147233,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,50,QU,25,5.000000000000001,24.975575350095987,4.656565960321177,24.994163852537383,4.6498152424228,0.004233333333333355,0.005899999999999987,-1039.2962941302958,-1580.0132562419049,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,50,QU,25,5.000000000000001,24.97483719619101,4.65632953329631,24.994163908046705,4.649830072909147,0.004099999999999978,0.006733333333333332,-1039.2962996020221,-1580.0132562443193,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,100,EW,25,5.000000000000001,24.975575350095987,4.656565960321177,24.97091933911951,4.648930264145948,0.004233333333333355,0.006099999999999994,-1039.2962941302958,-1517.698757128961,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,100,EW,25,5.000000000000001,24.97483719619101,4.65632953329631,24.97091690811245,4.648911472292459,0.004099999999999978,0.008033333333333321,-1039.2962996020221,-1517.6987571195098,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,BFGS,365,100,QU,25,5.000000000000001,24.975575350095987,4.656565960321177,24.994522413456654,4.685730794319136,0.004233333333333355,0.007533333333333303,-1039.2962941302958,-2004.6512449414738,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,4,shifted_lognormal,L-BFGS-B,365,100,QU,25,5.000000000000001,24.97483719619101,4.65632953329631,24.99449577606682,4.685671392036878,0.004099999999999978,0.009299999999999998,-1039.2962996020221,-2004.6512448755716,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,5,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,24.871477305919026,4.962344986574951,24.944241531416033,4.937141822913221,0.002199999999999965,0.0018000000000000683,-1031.7919978951452,-557.7258437766401,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,5,shifted_lognormal,L-BFGS-B,365,10,EW,25,5.000000000000001,24.871036637388297,4.960861158940048,24.94340879502219,4.933546550694783,0.00296666666666674,0.0012666666666666753,-1031.7919548384782,-557.726055311915,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,5,shifted_lognormal,BFGS,365,10,QU,25,5.000000000000001,24.871477305919026,4.962344986574951,24.83427108044701,4.838047327322099,0.002199999999999965,0.003566666666666644,-1031.7919978951452,-872.0660726192993,TRUE,TRUE,TRUE,FALSE,FALSE
